cluster2,numero_de_cliente
1,16183815
1,16293174
1,16293853
1,16323572
1,16357259
1,16389863
1,16415570
1,16429183
1,16434533
1,16452864
1,16458682
1,16468151
1,16487877
1,16492222
1,16496488
1,16547602
1,16560131
1,16580507
1,16675082
1,16702407
1,16718056
1,16752930
1,16786985
1,16828294
1,16852365
1,16908408
1,16915172
1,16916249
1,16981472
1,17043879
1,17074359
1,17159251
1,17159584
1,17213214
1,17224867
1,17311314
1,17315495
1,17352940
1,17354583
1,17404204
1,17404676
1,17440251
1,17458981
1,17534669
1,17538859
1,17560458
1,17577514
1,17630968
1,17639956
1,17689207
1,17732674
1,17737738
1,17746465
1,17774617
1,17795568
1,17847288
1,17867093
1,17901160
1,17971296
1,17988610
1,17994290
1,18028492
1,18044719
1,18069481
1,18100165
1,18106479
1,18113758
1,18121326
1,18136824
1,18141244
1,18146783
1,18160681
1,18161639
1,18181105
1,18183722
1,18187564
1,18193448
1,18208839
1,18226171
1,18234370
1,18245667
1,18261438
1,18283558
1,18285993
1,18292672
1,18301368
1,18325266
1,18330512
1,18376097
1,18386797
1,18408380
1,18424116
1,18463769
1,18474489
1,18598305
1,18602709
1,18609652
1,18613190
1,18687357
1,18722473
1,18722696
1,18804196
1,18808342
1,18817742
1,18839413
1,18851627
1,18907921
1,18914381
1,18929162
1,18931370
1,18966679
1,18983766
1,18990552
1,19010699
1,19024804
1,19027481
1,19033378
1,19042002
1,19045759
1,19062723
1,19070392
1,19091714
1,19095500
1,19097221
1,19097378
1,19110576
1,19132080
1,19142680
1,19144047
1,19150829
1,19156293
1,19183496
1,19189653
1,19192160
1,19204004
1,19207849
1,19208924
1,19217463
1,19234848
1,19266267
1,19305996
1,19334267
1,19341725
1,19369748
1,19376226
1,19376792
1,19380668
1,19385802
1,19391155
1,19403907
1,19405682
1,19412524
1,19436771
1,19449642
1,19471369
1,19477888
1,19477985
1,19483047
1,19484891
1,19520067
1,19554084
1,19555536
1,19605063
1,19610680
1,19612914
1,19615528
1,19643368
1,19646058
1,19657383
1,19709185
1,19717532
1,19735496
1,19735577
1,19747116
1,19748078
1,19763427
1,19763644
1,19767317
1,19771866
1,19774655
1,19831119
1,19860075
1,19884558
1,19934019
1,19970135
1,20002493
1,20014535
1,20020784
1,20022901
1,20028022
1,20032995
1,20033941
1,20046309
1,20113973
1,20129278
1,20139410
1,20142505
1,20163977
1,20165221
1,20178608
1,20196427
1,20227192
1,20252108
1,20283578
1,20294278
1,20299342
1,20304472
1,20315324
1,20326577
1,20369924
1,20371410
1,20470006
1,20470242
1,20479855
1,20494152
1,20508227
1,20517608
1,20528839
1,20543667
1,20558659
1,20570220
1,20578510
1,20605952
1,20607878
1,20611679
1,20614252
1,20623237
1,20626388
1,20636435
1,20638487
1,20650067
1,20654528
1,20685557
1,20696883
1,20728145
1,20743900
1,20750337
1,20801253
1,20804997
1,20814293
1,20819989
1,20839878
1,20842681
1,20845637
1,20928302
1,20934249
1,20955209
1,20957101
1,20966689
1,20969369
1,20971191
1,21048446
1,21053472
1,21093644
1,21103876
1,21109009
1,21172937
1,21202019
1,21211532
1,21218161
1,21221035
1,21228676
1,21358339
1,21360371
1,21364641
1,21376532
1,21388806
1,21392736
1,21396518
1,21416945
1,21443375
1,21455301
1,21459397
1,21476745
1,21498595
1,21502710
1,21505912
1,21552847
1,21555568
1,21570625
1,21571804
1,21585146
1,21592224
1,21609854
1,21637799
1,21648367
1,21671690
1,21683628
1,21713650
1,21737457
1,21750086
1,21758326
1,21759460
1,21763510
1,21770877
1,21786484
1,21816113
1,21824328
1,21852866
1,21869231
1,21871298
1,21877989
1,21879167
1,21886192
1,21893311
1,21904636
1,21933812
1,22017046
1,22039712
1,22099208
1,22142775
1,22145650
1,22159061
1,22183930
1,22200483
1,22204071
1,22240460
1,22264751
1,22341167
1,22395796
1,22459630
1,22462046
1,22485988
1,22502968
1,22513977
1,22519933
1,22549235
1,22579944
1,22591580
1,22615491
1,22686711
1,22690025
1,22690641
1,22692102
1,22708042
1,22807235
1,22827894
1,22840353
1,22865260
1,22868254
1,22877754
1,22883133
1,22885891
1,22890094
1,22899965
1,22940024
1,22946853
1,22949913
1,22950824
1,22980280
1,22991031
1,22998564
1,23015667
1,23030586
1,23031837
1,23043143
1,23055289
1,23056080
1,23067478
1,23095966
1,23131212
1,23138572
1,23149433
1,23157981
1,23172304
1,23185885
1,23224803
1,23231334
1,23248707
1,23252672
1,23270538
1,23276827
1,23278577
1,23305074
1,23323251
1,23324787
1,23346134
1,23356904
1,23372674
1,23411159
1,23416110
1,23436823
1,23456615
1,23503503
1,23516255
1,23518385
1,23553891
1,23556464
1,23556681
1,23564299
1,23567104
1,23576491
1,23590893
1,23616726
1,23741526
1,23753803
1,23770566
1,23773893
1,23786626
1,23806629
1,23824596
1,23854909
1,23860168
1,23917873
1,23945798
1,23951038
1,23990418
1,24031033
1,24040234
1,24060388
1,24075163
1,24083780
1,24085257
1,24108687
1,24113741
1,24115177
1,24122704
1,24152386
1,24162753
1,24215963
1,24228205
1,24231454
1,24276256
1,24316701
1,24335902
1,24353200
1,24372917
1,24446461
1,24450018
1,24484933
1,24511659
1,24558242
1,24605404
1,24616205
1,24688197
1,24689793
1,24695272
1,24696020
1,24707352
1,24710738
1,24722947
1,24736807
1,24738300
1,24746612
1,24754633
1,24784192
1,24802793
1,24803324
1,24809856
1,24815155
1,24827703
1,24875622
1,24982392
1,25000745
1,25005197
1,25018702
1,25028602
1,25029864
1,25037062
1,25048438
1,25052204
1,25084503
1,25089307
1,25100465
1,25101455
1,25116117
1,25116987
1,25127138
1,25135507
1,25169203
1,25181732
1,25199152
1,25217304
1,25220977
1,25259314
1,25267155
1,25313563
1,25339340
1,25359446
1,25375870
1,25378254
1,25388546
1,25404600
1,25419937
1,25437631
1,25521470
1,25554334
1,25574331
1,25632959
1,25653778
1,25681409
1,25691801
1,25718897
1,25733289
1,25743377
1,25766788
1,25767960
1,25770083
1,25777519
1,25878782
1,25899344
1,25911279
1,25927920
1,25958761
1,25972597
1,26000852
1,26016516
1,26031071
1,26050257
1,26096746
1,26106196
1,26106843
1,26108716
1,26109014
1,26116023
1,26140414
1,26183834
1,26196900
1,26271205
1,26280046
1,26363640
1,26375223
1,26493221
1,26499787
1,26561099
1,26627364
1,26635941
1,26643748
1,26679386
1,26701628
1,26708191
1,26711330
1,26718857
1,26759694
1,26772201
1,26832749
1,26851605
1,26858322
1,26908034
1,27016004
1,27045501
1,27062472
1,27073216
1,27139287
1,27166930
1,27179320
1,27188720
1,27208182
1,27216686
1,27281079
1,27289285
1,27291324
1,27293498
1,27325310
1,27329592
1,27329840
1,27345529
1,27388352
1,27392267
1,27396919
1,27495239
1,27499068
1,27520293
1,27529991
1,27536648
1,27577300
1,27580599
1,27614899
1,27628496
1,27643299
1,27691924
1,27692546
1,27694702
1,27740104
1,27742824
1,27763009
1,27777787
1,27793599
1,27807101
1,27822197
1,27836570
1,27841455
1,27844436
1,27864294
1,27949158
1,28055209
1,28056343
1,28069764
1,28127236
1,28133601
1,28135809
1,28139158
1,28159466
1,28164502
1,28253220
1,28279663
1,28424698
1,28433259
1,28446818
1,28449601
1,28451756
1,28458859
1,28465067
1,28470031
1,28491733
1,28513256
1,28530441
1,28570804
1,28577809
1,28589220
1,28610074
1,28617086
1,28618638
1,28647920
1,28651382
1,28667163
1,28709050
1,28727560
1,28755165
1,28759312
1,28763035
1,28767090
1,28786810
1,28809018
1,28810818
1,28834735
1,28907699
1,28917240
1,28934380
1,28935671
1,28936774
1,28954961
1,28956836
1,28978856
1,28983414
1,29032941
1,29056931
1,29086041
1,29089223
1,29109417
1,29124236
1,29125003
1,29232866
1,29267135
1,29312132
1,29342834
1,29343676
1,29356921
1,29363798
1,29364778
1,29380785
1,29385145
1,29386031
1,29392874
1,29415383
1,29458844
1,29484008
1,29499116
1,29516637
1,29522980
1,29539878
1,29548128
1,29581957
1,29607466
1,29615239
1,29636089
1,29673123
1,29689550
1,29723193
1,29801177
1,29837067
1,29865156
1,29928145
1,29941773
1,29957229
1,30032109
1,30047428
1,30047959
1,30129351
1,30131465
1,30140909
1,30151037
1,30184524
1,30207850
1,30276742
1,30287992
1,30289905
1,30299415
1,30301915
1,30340149
1,30377037
1,30385513
1,30390512
1,30422911
1,30425609
1,30442891
1,30482023
1,30495658
1,30498230
1,30516995
1,30518334
1,30540944
1,30544054
1,30554817
1,30624340
1,30636322
1,30732395
1,30736992
1,30737881
1,30760045
1,30804463
1,30805786
1,30806729
1,30807313
1,30811598
1,30831186
1,30856953
1,30867330
1,30879689
1,30880685
1,30971577
1,30992010
1,30992909
1,31034114
1,31045562
1,31068904
1,31071144
1,31102968
1,31136659
1,31153818
1,31165753
1,31216672
1,31253472
1,31266193
1,31268951
1,31269557
1,31297562
1,31351958
1,31355009
1,31356080
1,31432041
1,31436615
1,31442238
1,31446379
1,31447441
1,31475200
1,31490477
1,31523206
1,31534566
1,31551914
1,31563255
1,31596761
1,31630705
1,31632339
1,31634054
1,31645207
1,31647061
1,31653130
1,31655078
1,31700194
1,31735019
1,31754701
1,31764939
1,31790119
1,31826141
1,31876808
1,31889211
1,31933143
1,31938585
1,31977478
1,31991395
1,32011115
1,32040664
1,32096192
1,32184166
1,32219811
1,32227646
1,32257346
1,32276510
1,32281226
1,32297948
1,32357563
1,32385269
1,32405429
1,32437479
1,32444026
1,32466646
1,32634231
1,32666470
1,32694411
1,32728576
1,32737661
1,32754862
1,32782800
1,32790349
1,32832321
1,32833464
1,32846232
1,32858452
1,32863225
1,32869300
1,32881537
1,32901693
1,32930989
1,32941268
1,32969951
1,32989784
1,33001499
1,33002466
1,33010455
1,33011533
1,33034646
1,33063316
1,33090214
1,33112702
1,33127222
1,33140005
1,33153919
1,33154940
1,33167271
1,33168839
1,33172495
1,33174255
1,33191750
1,33194025
1,33203139
1,33222293
1,33312592
1,33332874
1,33348148
1,33363269
1,33375389
1,33398379
1,33504807
1,33506723
1,33523393
1,33527715
1,33542660
1,33550467
1,33553420
1,33655537
1,33675709
1,33708341
1,33708693
1,33747577
1,33765801
1,33777865
1,33803224
1,33830314
1,33871478
1,33918463
1,33954548
1,33996636
1,34007349
1,34057583
1,34058431
1,34059172
1,34076841
1,34084958
1,34100952
1,34104543
1,34109466
1,34141727
1,34143370
1,34202517
1,34267959
1,34279084
1,34289699
1,34297852
1,34301355
1,34393937
1,34403601
1,34424703
1,34463520
1,34464529
1,34484886
1,34526415
1,34595084
1,34623437
1,34629824
1,34692448
1,34710547
1,34746647
1,34774805
1,34812360
1,34852607
1,34902775
1,34918646
1,34930151
1,34962069
1,34973982
1,35025972
1,35030879
1,35050587
1,35088151
1,35094572
1,35123343
1,35123880
1,35124970
1,35143763
1,35203994
1,35206218
1,35253706
1,35259512
1,35268714
1,35304892
1,35326525
1,35389690
1,35429595
1,35439745
1,35469848
1,35489819
1,35513613
1,35549487
1,35563423
1,35583237
1,35591770
1,35603846
1,35610927
1,35670932
1,35716460
1,35734794
1,35757781
1,35761809
1,35795769
1,35811172
1,35853304
1,35860574
1,35868045
1,35893441
1,35916636
1,35923557
1,35924816
1,35926968
1,35933305
1,35933801
1,35966417
1,35996482
1,36048573
1,36111842
1,36117094
1,36124446
1,36125090
1,36126632
1,36132721
1,36154413
1,36317918
1,36355554
1,36497629
1,36527785
1,36586260
1,36601817
1,36633472
1,36667875
1,36678089
1,36746051
1,36784406
1,36808575
1,36824782
1,36825354
1,36842152
1,36856076
1,36862148
1,36867473
1,36873279
1,36982465
1,36982958
1,37088261
1,37117990
1,37147487
1,37158721
1,37165167
1,37191547
1,37220142
1,37243145
1,37244502
1,37278211
1,37326413
1,37341276
1,37403520
1,37426020
1,37447386
1,37448307
1,37452020
1,37485613
1,37509838
1,37540343
1,37650616
1,37663745
1,37670907
1,37690970
1,37698506
1,37715257
1,37920994
1,37977313
1,37979126
1,37980251
1,37982641
1,37997975
1,38002053
1,38013822
1,38027060
1,38075761
1,38098384
1,38112402
1,38119203
1,38119279
1,38141078
1,38217934
1,38241490
1,38298817
1,38315628
1,38415622
1,38431091
1,38491881
1,38501833
1,38542696
1,38600102
1,38603794
1,38604476
1,38666946
1,38709361
1,38757160
1,38799503
1,38838647
1,38962674
1,38972029
1,38982796
1,39000055
1,39117928
1,39153428
1,39186261
1,39211164
1,39217067
1,39227114
1,39268593
1,39308067
1,39320749
1,39336093
1,39344990
1,39351380
1,39354647
1,39362997
1,39471762
1,39474119
1,39483418
1,39499129
1,39526916
1,39527444
1,39536391
1,39542260
1,39549749
1,39585849
1,39702704
1,39704523
1,39761081
1,39777446
1,39782391
1,39868850
1,39875778
1,39936772
1,39940513
1,39974581
1,39977282
1,40011347
1,40046796
1,40059620
1,40213857
1,40222006
1,40232766
1,40333658
1,40351836
1,40363727
1,40393138
1,40402959
1,40420483
1,40447994
1,40462159
1,40475219
1,40487163
1,40514909
1,40545424
1,40551481
1,40572812
1,40597467
1,40611708
1,40671521
1,40778640
1,40811658
1,40835129
1,40882922
1,40934287
1,40940011
1,40947972
1,41043077
1,41046178
1,41083198
1,41109930
1,41180607
1,41193663
1,41417989
1,41430806
1,41436342
1,41436643
1,41508887
1,41514875
1,41525946
1,41550353
1,41565716
1,41589874
1,41630973
1,41831567
1,41879089
1,41884688
1,41980431
1,42076636
1,42083843
1,42106569
1,42112397
1,42139295
1,42179875
1,42182464
1,42203761
1,42219714
1,42220816
1,42247234
1,42287628
1,42305281
1,42444740
1,42452826
1,42613496
1,42617458
1,42617904
1,42691515
1,42709843
1,42712699
1,42713842
1,42722170
1,42777161
1,42801552
1,42875980
1,42890500
1,42893189
1,42950476
1,42951240
1,42957190
1,42970941
1,42973664
1,43017053
1,43064139
1,43137866
1,43286554
1,43316601
1,43321856
1,43342183
1,43379891
1,43412724
1,43545277
1,43570020
1,43642340
1,43693202
1,43729874
1,43764080
1,43788267
1,43798555
1,43819535
1,43823987
1,43837558
1,43843552
1,43857614
1,43919353
1,43965135
1,43988075
1,43989567
1,44000883
1,44051655
1,44065544
1,44069687
1,44069873
1,44113506
1,44121916
1,44122655
1,44127873
1,44164564
1,44172603
1,44277340
1,44281176
1,44301967
1,44310886
1,44329723
1,44341781
1,44388323
1,44420013
1,44454203
1,44489502
1,44495954
1,44506582
1,44522272
1,44535422
1,44540854
1,44542076
1,44548058
1,44548733
1,44582596
1,44589753
1,44598339
1,44648912
1,44702445
1,44723120
1,45002797
1,45012922
1,45054476
1,45072443
1,45407057
1,45422529
1,45440226
1,45447046
1,45464925
1,45504654
1,45520805
1,45563713
1,45579361
1,45605571
1,45605791
1,45608216
1,45653958
1,45674281
1,45683084
1,45689216
1,45751228
1,45856764
1,45897856
1,45899681
1,45924198
1,45925872
1,45950188
1,45971447
1,45984221
1,46043905
1,46130773
1,46146651
1,46162626
1,46239642
1,46247047
1,46299568
1,46303671
1,46312411
1,46340220
1,46361027
1,46425021
1,46435593
1,46467071
1,46506256
1,46524682
1,46548611
1,46555294
1,46568293
1,46730591
1,46736915
1,46763795
1,46780898
1,46796470
1,46809232
1,46863204
1,46898745
1,46966990
1,46972224
1,46993012
1,47060377
1,47068787
1,47078934
1,47116102
1,47121308
1,47183329
1,47190385
1,47295861
1,47328584
1,47342096
1,47349004
1,47374567
1,47391227
1,47464741
1,47503665
1,47533651
1,47654907
1,47711937
1,47831939
1,47833912
1,48107404
1,48595500
1,48693854
1,48810178
1,48918974
1,49102591
1,49203524
1,49542841
1,49590615
1,49831249
1,49847334
1,49870868
1,49884983
1,49968643
1,49970858
1,49971688
1,49975718
1,50055182
1,50098495
1,50100995
1,50101897
1,50151974
1,50169149
1,50195136
1,50218444
1,50224196
1,50249235
1,50352119
1,50391008
1,50397801
1,50420175
1,50540215
1,50619921
1,50667120
1,50669812
1,50720075
1,50723112
1,50783305
1,50830099
1,50832943
1,50852414
1,50863309
1,50871923
1,50886438
1,50963960
1,50966909
1,51005601
1,51043392
1,51075759
1,51141595
1,51206343
1,51265185
1,51288338
1,51307964
1,51336999
1,51375895
1,51431174
1,51479325
1,51551233
1,51563718
1,51662050
1,51726748
1,51752499
1,51754130
1,51805215
1,51894967
1,51951177
1,51972769
1,52074855
1,52102413
1,52127744
1,52148362
1,52167362
1,52177648
1,52210028
1,52220097
1,52267048
1,52270727
1,52750910
1,53404358
1,53463326
1,53752905
1,53802366
1,53836783
1,53847609
1,54296526
1,55722508
1,55846909
1,55849808
1,55870266
1,55924930
1,55945768
1,56086028
1,56086053
1,56116636
1,56267932
1,56330466
1,56361703
1,56443459
1,56492195
1,56667581
1,56670273
1,56701767
1,56713219
1,56773088
1,57111406
1,57269337
1,57940306
1,57982277
1,58012870
1,59770032
1,59986830
1,60601115
2,4576124
2,4579001
2,4581794
2,4589554
2,4603880
2,4673774
2,4700691
2,4704480
2,4721391
2,4725525
2,4747868
2,4789670
2,4794191
2,4798734
2,4807320
2,4854626
2,4855075
2,4950476
2,4955198
2,4970613
2,4993651
2,5086155
2,5129575
2,5169680
2,5179287
2,5232723
2,5237900
2,5247221
2,5252829
2,5301376
2,5311715
2,5321969
2,5326851
2,5333226
2,5359228
2,5372313
2,5390626
2,5403845
2,5425777
2,5432186
2,5435817
2,5495281
2,5518275
2,5529610
2,5559119
2,5583397
2,5589137
2,5603503
2,5629493
2,5637690
2,5717753
2,5738981
2,5758044
2,5774192
2,5801932
2,5836245
2,5852132
2,5880284
2,5881858
2,5908674
2,5961996
2,5975087
2,5975772
2,6001247
2,6028290
2,6033889
2,6041309
2,6044218
2,6048899
2,6061729
2,6084151
2,6092991
2,6095300
2,6096205
2,6100239
2,6103246
2,6120581
2,6123342
2,6127119
2,6154469
2,6203868
2,6220267
2,6229717
2,6236286
2,6236983
2,6239804
2,6242176
2,6252232
2,6260881
2,6263074
2,6272973
2,6293544
2,6347837
2,6394239
2,6398373
2,6409227
2,6426566
2,6435504
2,6450153
2,6463517
2,6468434
2,6473608
2,6490557
2,6490946
2,6491867
2,6494886
2,6516283
2,6543681
2,6550300
2,6554407
2,6606940
2,6614172
2,6653068
2,6661334
2,6677482
2,6684619
2,6697647
2,6700465
2,6722413
2,6737587
2,6737857
2,6757994
2,6768858
2,6783777
2,6796557
2,6797453
2,6852638
2,6866580
2,6879558
2,6903610
2,6916525
2,7017587
2,7017650
2,7040643
2,7052274
2,7054645
2,7066599
2,7077918
2,7106290
2,7107635
2,7135988
2,7136512
2,7140053
2,7168208
2,7170715
2,7187865
2,7188305
2,7192414
2,7196036
2,7278449
2,7319058
2,7334477
2,7350998
2,7355799
2,7366961
2,7370030
2,7382876
2,7467548
2,7469826
2,7477941
2,7493545
2,7499319
2,7533327
2,7536883
2,7561953
2,7653813
2,7669732
2,7679662
2,7685628
2,7694783
2,7697082
2,7743930
2,7768057
2,7774064
2,7774739
2,7797054
2,7810601
2,7814487
2,7816689
2,7818247
2,7830745
2,7841068
2,7856314
2,7862676
2,7883099
2,7894101
2,7905348
2,7926635
2,7960715
2,7965132
2,7974900
2,7981946
2,7994915
2,8036283
2,8050263
2,8053044
2,8063794
2,8073062
2,8082967
2,8087579
2,8113431
2,8177253
2,8207541
2,8246949
2,8260254
2,8266285
2,8275286
2,8301057
2,8375852
2,8427770
2,8428087
2,8431888
2,8473533
2,8474708
2,8475428
2,8543597
2,8559380
2,8580153
2,8602741
2,8622743
2,8637000
2,8656968
2,8659314
2,8686257
2,8720409
2,8720711
2,8742834
2,8769974
2,8812222
2,8844015
2,8853641
2,8871755
2,8878133
2,8880778
2,8887130
2,8893187
2,8910937
2,9006300
2,9056383
2,9058881
2,9063018
2,9078305
2,9107098
2,9140760
2,9145561
2,9164074
2,9169229
2,9192581
2,10210143
2,10227833
2,10607281
2,12243771
2,12404649
2,12419260
2,12485325
2,12495300
2,12500417
2,12531764
2,12536291
2,12545901
2,12575605
2,12586450
2,12628858
2,12631783
2,12636875
2,12680298
2,12701237
2,12708937
2,12758270
2,12769096
2,12795262
2,12805984
2,12839829
2,12855178
2,12876211
2,13015733
2,13020860
2,13026904
2,13109723
2,13123923
2,13126555
2,13130539
2,13140347
2,13153856
2,13162109
2,13175743
2,13197926
2,13273563
2,13301922
2,13357604
2,13396629
2,13417184
2,13466451
2,13469639
2,13474204
2,13485328
2,13502456
2,13574408
2,13575379
2,13618953
2,13683830
2,13698470
2,13699689
2,13702494
2,13713867
2,13720408
2,13747510
2,13758050
2,13772068
2,13781609
2,13806739
2,13811859
2,13812076
2,13816990
2,13837749
2,13879130
2,13932691
2,13957475
2,14000716
2,14011988
2,14022817
2,14029870
2,14040256
2,14052606
2,14068750
2,14075627
2,14089953
2,14090943
2,14141284
2,14156696
2,14156756
2,14181499
2,14210364
2,14243508
2,14244108
2,14264063
2,14270095
2,14291637
2,14298772
2,14349292
2,14352263
2,14373724
2,14404822
2,14423025
2,14467239
2,14467387
2,14470086
2,14477965
2,14493271
2,14496098
2,14523970
2,14574600
2,14626914
2,14642544
2,14663061
2,14666869
2,14707298
2,14731048
2,14741249
2,14761927
2,14771635
2,14806202
2,14823298
2,14825428
2,14842556
2,14852650
2,14880007
2,14892605
2,14896852
2,14906965
2,14939254
2,14941991
2,15022670
2,15042446
2,15059398
2,15069222
2,15134376
2,15155751
2,15158355
2,15162669
2,15167303
2,15201072
2,15206095
2,15208241
2,15209362
2,15238670
2,15268496
2,15336223
2,15338142
2,15348400
2,15353253
2,15356612
2,15369967
2,15374381
2,15404493
2,15429798
2,15469232
2,15472926
2,15477670
2,15478006
2,15490406
2,15516846
2,15591264
2,15602536
2,15642135
2,15697880
2,15704685
2,15707653
2,15722906
2,15724637
2,15733248
2,15756741
2,15759951
2,15771572
2,15821649
2,15839581
